listing_id,number_of_reviews,first_review,last_review,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
6821407,38,6/14/15,11/29/15,5.56,95,10,10,10,10,10,10
6822322,13,7/6/15,10/27/15,2.13,87,10,9,9,10,10,9
6823597,23,6/20/15,9/1/15,3.47,98,10,10,10,10,10,10
6823781,28,6/23/15,11/29/15,4.29,95,10,10,10,10,10,10
6823837,14,6/21/15,10/12/15,2.12,90,10,10,10,9,9,9
6824408,3,7/20/15,9/7/15,0.53,100,10,10,10,10,10,10
6831239,9,8/15/15,10/5/15,1.89,91,9,10,9,9,9,10
6832592,15,7/14/15,10/18/15,2.57,95,10,10,10,10,10,9
6835466,2,8/10/15,9/8/15,0.41,100,10,10,10,10,10,10
6836330,6,7/7/15,1/3/16,0.99,93,10,9,10,10,9,10
6837338,12,7/5/15,12/7/15,1.96,100,10,10,10,10,10,10
6837751,25,6/20/15,10/20/15,3.77,99,10,10,10,10,10,10
6837819,3,6/30/15,9/8/15,0.48,87,9,10,10,10,10,9
6838418,40,8/4/15,12/24/15,7.79,93,9,9,9,9,9,9
6847052,8,7/15/15,9/17/15,1.38,100,10,10,10,10,10,10
6848455,9,6/16/15,12/1/15,1.33,98,10,10,10,10,10,10
6850007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6852243,6,9/27/15,10/25/15,1.8,97,10,9,10,10,10,10
6852288,14,7/12/15,12/2/15,2.37,85,9,8,10,9,10,9
6854019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6854552,27,6/19/15,1/1/16,4.05,99,10,10,10,10,10,10
6855839,28,6/18/15,1/3/16,4.18,99,10,10,10,10,10,10
6856295,46,6/18/15,1/1/16,6.87,97,10,10,10,10,10,10
6864319,1,8/24/15,8/24/15,0.22,80,8,6,10,10,8,4
6865200,5,9/10/15,9/24/15,1.28,72,9,7,10,10,9,7
6865696,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6867053,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6868378,6,7/19/15,10/17/15,1.06,97,10,10,9,10,9,9
6870575,43,6/18/15,12/26/15,6.42,98,10,10,10,10,10,10
6872650,35,8/2/15,12/29/15,6.73,98,10,10,10,10,10,10
6881188,23,7/5/15,12/30/15,3.75,96,10,10,10,10,10,9
6882211,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6882518,16,8/24/15,12/27/15,3.58,94,9,9,10,10,10,10
6883913,31,6/22/15,12/20/15,4.72,95,10,10,10,10,10,9
6884604,24,7/5/15,11/15/15,3.91,88,10,10,10,10,9,9
6884820,13,7/26/15,11/29/15,2.39,86,9,8,9,9,9,8
6886633,81,6/19/15,12/18/15,12.15,95,10,10,10,10,9,10
6888107,13,6/30/15,11/8/15,2.06,97,10,10,10,10,9,9
6895132,4,6/21/15,9/27/15,0.61,100,10,10,10,10,9,10
6897639,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6901218,8,7/5/15,9/21/15,1.3,100,9,10,10,10,10,10
6902752,10,7/12/15,12/22/15,1.69,98,10,10,9,9,10,10
6907671,6,7/15/15,9/8/15,1.03,77,7,9,9,9,8,8
6908161,9,7/14/15,9/13/15,1.54,96,10,9,9,10,10,9
6911511,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6913414,10,9/22/15,12/22/15,2.86,96,9,9,8,8,9,9
6913706,20,6/26/15,11/13/15,3.11,96,10,10,10,10,10,9
6915439,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6915487,1,9/9/15,9/9/15,0.25,80,6,10,4,6,10,8
6916167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6921373,16,8/18/15,12/28/15,3.43,99,10,10,10,10,10,10
6923948,3,8/2/15,8/9/15,0.58,100,10,9,10,10,10,10
6925807,1,8/8/15,8/8/15,0.2,100,10,10,10,10,10,10
6926511,7,7/5/15,1/1/16,1.14,100,10,10,10,10,10,10
6927016,50,7/10/15,12/21/15,8.38,94,10,10,10,10,10,9
6934128,9,6/23/15,11/11/15,1.38,98,10,9,10,10,10,10
6935953,1,8/10/15,8/10/15,0.2,100,10,10,10,10,10,10
6937071,2,7/1/15,7/5/15,0.32,100,10,10,10,10,10,10
6937492,14,7/18/15,12/30/15,2.46,91,10,10,10,10,10,10
6938103,3,7/12/15,8/9/15,0.51,87,10,9,10,10,9,10
6938542,19,7/8/15,9/27/15,3.15,95,10,10,10,10,10,10
6939106,45,6/25/15,12/20/15,6.96,98,10,10,10,10,10,9
6939472,44,6/28/15,1/3/16,6.91,93,10,10,10,9,9,10
6941113,18,7/6/15,1/1/16,2.95,97,10,10,10,10,9,9
6949900,11,7/11/15,1/1/16,1.85,96,10,9,10,10,9,9
6951415,16,6/30/15,11/25/15,2.54,95,10,9,10,10,10,9
6954984,3,12/1/15,12/14/15,2.57,100,10,10,10,10,10,10
6956301,5,7/5/15,8/16/15,0.82,100,10,10,10,10,10,9
6956938,23,6/28/15,10/21/15,3.61,96,10,10,9,10,10,10
6958436,2,8/4/15,10/24/15,0.39,90,8,5,9,9,10,7
6958603,26,7/10/15,1/2/16,4.36,96,10,10,10,10,9,9
6959336,3,7/7/15,7/20/15,0.49,73,7,7,9,9,7,7
6961346,22,9/27/15,1/1/16,6.6,90,10,9,10,10,10,10
6968101,8,6/26/15,11/29/15,1.24,97,10,9,10,10,10,10
6971260,13,6/27/15,9/29/15,2.03,88,9,9,9,9,9,9
6973790,11,7/3/15,12/13/15,1.77,98,10,10,9,9,9,10
6975036,7,7/24/15,11/16/15,1.27,90,8,10,9,9,10,9
6977095,2,10/27/15,11/27/15,0.86,100,10,10,10,10,10,10
6990477,26,7/5/15,11/8/15,4.24,98,10,10,10,10,10,10
6990677,18,7/2/15,12/26/15,2.89,96,10,10,10,10,9,10
6990882,31,7/17/15,12/23/15,5.41,97,10,10,10,10,9,10
6991188,3,12/22/15,1/2/16,3,100,10,10,10,9,10,9
6992387,7,7/13/15,11/29/15,1.19,94,9,10,10,10,10,9
6992696,5,7/10/15,8/15/15,0.84,72,8,6,9,9,9,8
6993019,2,7/27/15,8/9/15,0.37,100,10,10,10,10,10,10
6993726,8,7/12/15,8/31/15,1.36,93,9,9,10,10,10,9
6993978,13,7/16/15,12/14/15,2.25,100,10,10,10,10,10,9
6994406,2,8/8/15,8/13/15,0.4,90,10,9,10,10,10,10
7003848,10,7/16/15,11/28/15,1.73,100,10,10,10,10,10,10
7005538,4,7/21/15,8/10/15,0.71,100,10,10,10,10,9,10
7007118,10,11/10/15,12/30/15,5.36,92,10,10,10,10,9,10
7007598,5,7/27/15,12/27/15,0.93,92,9,10,10,10,8,10
7009282,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7011200,11,7/17/15,8/31/15,1.92,98,10,10,9,10,9,10
7011773,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7013085,47,7/1/15,1/3/16,7.5,90,10,10,10,10,8,9
7018009,7,7/26/15,10/3/15,1.29,94,9,9,10,10,9,9
7021544,17,7/27/15,11/27/15,3.15,91,10,9,10,10,9,9
7021702,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7021906,5,9/18/15,12/16/15,1.38,96,10,10,10,10,10,9
7024684,6,10/14/15,11/16/15,2.17,100,10,10,10,10,10,10
7025898,14,7/12/15,11/29/15,2.37,100,10,10,10,10,10,10
7026898,16,6/29/15,1/3/16,2.53,98,10,10,10,10,9,10
7027507,1,8/31/15,8/31/15,0.24,100,10,10,10,10,8,10
7035077,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7035240,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7035498,31,7/26/15,1/3/16,5.71,98,10,10,10,10,10,9
7036707,25,7/24/15,12/27/15,4.55,99,10,10,10,10,10,10
7037291,22,8/10/15,11/15/15,4.46,94,10,10,10,9,9,9
7037522,27,7/10/15,12/28/15,4.53,96,10,10,10,10,10,10
7038750,3,7/27/15,8/11/15,0.56,100,10,10,10,10,10,9
7039427,42,8/9/15,12/23/15,8.46,99,10,10,10,10,10,10
7048843,26,7/26/15,12/29/15,4.79,86,9,8,9,9,8,9
7050204,9,7/27/15,10/26/15,1.67,93,10,10,10,10,10,10
7050492,12,7/11/15,12/30/15,2.02,93,10,10,10,10,10,9
7050534,3,7/5/15,8/9/15,0.49,100,10,10,10,10,10,10
7054225,6,7/13/15,9/1/15,1.02,100,10,10,10,10,10,10
7064681,4,7/19/15,8/9/15,0.71,90,10,10,10,10,9,10
7066118,21,7/6/15,1/2/16,3.44,98,10,10,10,10,10,10
7067082,10,7/10/15,9/28/15,1.68,90,9,9,10,10,10,9
7067650,9,8/22/15,11/2/15,1.99,93,9,9,10,10,10,10
7069080,4,7/11/15,8/28/15,0.67,95,10,10,10,10,10,9
7069143,17,7/7/15,12/20/15,2.8,86,9,9,9,9,9,9
7070169,24,7/15/15,12/1/15,4.14,99,10,10,10,10,10,10
7071021,5,7/9/15,8/31/15,0.83,64,8,8,8,8,7,7
7071222,3,8/9/15,8/22/15,0.6,93,8,9,10,10,10,9
7071331,22,7/6/15,12/10/15,3.61,90,10,9,10,10,9,9
7072218,8,7/12/15,10/25/15,1.36,100,10,10,10,10,9,10
7073650,9,7/14/15,10/22/15,1.54,100,10,10,10,10,10,10
7074024,4,8/31/15,12/11/15,0.94,95,10,10,10,10,10,10
7075357,2,7/30/15,8/9/15,0.38,100,10,10,10,10,10,10
7075913,21,7/26/15,12/20/15,3.87,98,10,10,10,10,10,10
7075948,1,8/29/15,8/29/15,0.23,100,10,10,10,10,10,8
7077910,9,8/10/15,11/29/15,1.82,91,9,9,10,10,10,9
7087957,29,7/19/15,12/16/15,5.12,98,10,10,10,10,10,10
7089415,3,7/6/15,1/2/16,0.49,100,10,9,10,10,10,10
7091397,11,7/22/15,11/2/15,1.98,98,10,10,10,10,10,10
7093738,1,8/26/15,8/26/15,0.23,100,10,10,10,10,10,10
7093910,2,8/27/15,9/20/15,0.46,60,9,6,9,9,9,6
7093986,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7095802,23,7/9/15,12/28/15,3.83,84,9,8,9,10,8,9
7096107,10,7/4/15,8/23/15,1.62,92,9,9,10,10,10,8
7096547,1,10/21/15,10/21/15,0.39,100,10,10,10,10,10,10
7109376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7109735,5,7/6/15,9/8/15,0.82,100,10,10,10,10,10,10
7110655,30,7/18/15,12/29/15,5.26,94,10,10,10,10,9,9
7110923,10,10/28/15,1/2/16,4.35,98,10,10,10,10,10,10
7116795,16,7/25/15,12/12/15,2.93,90,9,10,10,10,10,9
7118258,1,8/1/15,8/1/15,0.19,100,10,10,10,10,10,10
7127036,2,8/7/15,8/10/15,0.4,100,10,10,10,10,10,10
7128310,7,7/10/15,8/11/15,1.17,80,8,9,10,9,10,9
7131797,15,7/15/15,11/25/15,2.59,100,10,10,10,10,10,10
7134759,16,9/3/15,12/19/15,3.87,98,10,10,10,10,10,10
7149703,24,8/2/15,12/14/15,4.62,93,9,9,9,10,9,9
7151093,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7151107,5,7/26/15,11/29/15,0.92,100,10,10,10,10,10,10
7151417,10,7/29/15,12/20/15,1.88,90,9,9,10,9,10,9
7151924,9,8/11/15,10/19/15,1.84,96,10,10,10,10,10,9
7153101,34,7/13/15,12/28/15,5.8,97,10,10,10,10,10,10
7161725,7,7/20/15,9/20/15,1.24,97,9,10,10,10,10,10
7161897,21,8/12/15,12/24/15,4.32,94,9,10,10,10,10,9
7162664,10,7/31/15,12/12/15,1.9,100,10,10,10,10,10,10
7163934,5,9/21/15,12/14/15,1.42,100,10,10,10,10,10,10
7177194,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7178239,2,9/6/15,11/2/15,0.5,100,10,10,10,10,10,10
7178490,12,8/4/15,11/29/15,2.34,95,10,10,10,10,10,10
7179337,14,7/14/15,12/27/15,2.4,92,10,10,10,9,10,9
7179783,1,12/13/15,12/13/15,1,100,10,10,10,10,10,10
7180032,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7182584,3,10/6/15,10/22/15,0.99,80,9,9,10,9,9,7
7198282,15,7/26/15,12/2/15,2.76,100,10,10,10,10,10,10
7201336,14,7/11/15,12/29/15,2.36,87,9,9,9,9,9,9
7202016,16,7/19/15,1/2/16,2.82,95,10,10,10,10,10,10
7203408,15,7/20/15,10/4/15,2.66,96,10,10,10,10,10,10
7203765,1,8/9/15,8/9/15,0.2,80,8,6,10,10,8,10
7204672,2,8/20/15,8/23/15,0.43,90,9,9,10,10,10,9
7205443,10,7/12/15,12/6/15,1.69,84,9,9,9,9,8,8
7207641,5,8/4/15,9/3/15,0.97,96,10,10,10,10,10,9
7208439,11,8/11/15,10/9/15,2.24,100,10,10,10,10,10,10
7217102,4,7/20/15,8/21/15,0.71,100,10,10,10,10,10,10
7219541,1,8/15/15,8/15/15,0.21,80,8,8,8,8,8,8
7219838,18,8/13/15,12/16/15,3.72,92,9,8,10,10,9,9
7221204,11,7/27/15,10/19/15,2.04,95,9,10,10,10,9,10
7222136,7,8/5/15,10/25/15,1.37,97,10,10,10,10,9,10
7226013,11,7/11/15,8/17/15,1.85,93,10,9,10,10,9,9
7227464,17,7/25/15,10/17/15,3.11,96,10,10,10,10,9,10
7228435,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7228499,34,8/16/15,12/28/15,7.18,92,9,9,10,10,10,9
7229015,29,7/12/15,12/17/15,4.92,97,10,10,10,10,9,10
7229312,1,8/17/15,8/17/15,0.21,100,10,10,10,10,10,10
7229743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7235573,8,7/27/15,10/18/15,1.48,98,9,10,10,10,10,10
7239217,12,7/23/15,12/30/15,2.17,97,9,10,10,10,10,9
7241235,12,7/13/15,11/20/15,2.05,100,10,10,10,10,10,10
7241905,7,8/2/15,9/21/15,1.35,100,10,10,10,10,9,10
7243974,5,8/10/15,12/30/15,1.01,100,10,10,10,10,10,10
7245586,2,8/12/15,9/27/15,0.41,60,6,4,4,7,9,7
7245692,5,8/28/15,10/16/15,1.15,96,9,10,10,10,10,9
7247518,4,7/18/15,9/10/15,0.7,95,10,10,10,10,9,10
7247720,18,7/15/15,11/29/15,3.1,99,10,10,10,10,10,10
7247767,18,7/18/15,1/1/16,3.16,98,10,10,10,10,10,10
7249508,12,7/22/15,9/11/15,2.16,95,9,10,10,10,9,9
7249631,19,7/24/15,12/30/15,3.45,97,10,10,10,10,10,9
7256122,28,8/2/15,12/17/15,5.38,96,10,10,10,10,9,10
7258811,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7262142,27,8/29/15,12/27/15,6.28,99,9,10,10,10,9,10
7262358,2,7/26/15,8/7/15,0.37,100,10,10,10,10,9,10
7263506,6,10/29/15,12/17/15,2.65,100,10,10,10,10,10,10
7264667,7,7/25/15,9/16/15,1.28,89,9,10,10,10,9,9
7266662,10,8/3/15,9/25/15,1.94,98,10,10,10,9,9,10
7274556,12,7/18/15,12/29/15,2.11,98,10,10,10,10,10,10
7275027,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7275464,13,7/15/15,11/23/15,2.24,98,10,10,10,10,10,10
7278583,2,9/15/15,9/26/15,0.54,100,10,10,10,10,10,10
7279669,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7291403,2,7/21/15,7/27/15,0.36,90,10,8,10,10,9,9
7302675,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7305969,27,7/15/15,11/29/15,4.66,100,10,10,10,10,10,10
7308331,5,7/23/15,10/19/15,0.9,96,10,10,10,10,9,10
7308567,18,7/28/15,12/31/15,3.35,98,10,10,10,10,10,10
7311407,16,7/13/15,11/20/15,2.73,95,10,10,9,9,10,9
7322718,1,7/30/15,7/30/15,0.19,80,10,10,10,10,10,10
7324041,24,7/18/15,12/30/15,4.21,98,10,10,10,10,9,10
7324993,12,10/2/15,12/13/15,3.79,90,9,10,10,10,10,9
7325455,1,12/22/15,12/22/15,1,100,10,10,10,10,10,10
7326419,14,8/7/15,12/14/15,2.78,94,10,9,10,10,10,9
7327623,21,7/21/15,12/31/15,3.75,99,10,10,10,10,10,10
7329805,7,8/22/15,12/21/15,1.54,94,10,10,10,10,9,10
7329915,3,7/22/15,9/21/15,0.54,100,10,10,10,10,9,10
7331079,1,8/15/15,8/15/15,0.21,100,10,10,10,10,10,10
7332364,1,9/29/15,9/29/15,0.31,100,10,10,10,10,10,10
7335567,16,8/5/15,12/8/15,3.14,93,10,10,10,10,10,9
7343707,14,8/8/15,12/27/15,2.8,100,10,10,10,10,10,10
7344117,32,7/20/15,12/30/15,5.68,96,10,10,10,10,9,10
7347229,18,7/26/15,12/30/15,3.31,98,10,10,10,10,10,9
7348578,30,7/18/15,11/23/15,5.26,89,10,9,10,10,10,9
7349029,27,7/18/15,12/29/15,4.74,99,10,10,10,10,10,10
7349099,6,7/25/15,8/27/15,1.1,93,9,9,10,10,9,9
7350059,18,7/18/15,1/1/16,3.16,100,10,10,10,10,10,10
7350870,9,8/16/15,12/12/15,1.9,100,10,10,10,10,10,10
7350992,18,7/20/15,12/21/15,3.2,98,10,10,10,10,10,10
7353834,2,8/10/15,8/16/15,0.41,90,8,9,10,10,9,8
7360078,12,7/24/15,9/2/15,2.18,95,9,10,10,10,10,10
7362757,52,7/27/15,12/30/15,9.63,97,10,10,10,10,9,10
7363462,28,7/21/15,12/25/15,5,89,9,9,9,9,9,9
7363701,11,7/25/15,12/29/15,2.01,90,9,9,10,10,9,9
7363727,26,8/9/15,12/28/15,5.23,98,10,10,10,10,10,10
7364024,10,7/29/15,10/5/15,1.88,94,10,9,10,10,9,10
7364146,6,9/8/15,11/29/15,1.51,97,10,10,10,10,9,10
7368030,1,8/7/15,8/7/15,0.2,80,10,10,10,10,10,10
7368599,3,8/17/15,9/8/15,0.64,93,9,9,9,9,9,8
7368959,15,7/27/15,11/9/15,2.78,80,9,8,9,9,10,8
7381005,2,9/8/15,9/29/15,0.5,100,9,10,10,10,10,9
7381677,13,8/3/15,12/21/15,2.52,97,10,10,10,10,10,10
7382303,25,7/27/15,12/27/15,4.63,98,10,10,10,10,10,10
7382368,1,10/2/15,10/2/15,0.32,100,10,10,10,10,10,10
7386675,1,8/3/15,8/3/15,0.19,100,8,8,10,10,10,8
7387294,12,8/8/15,11/23/15,2.4,92,9,10,10,9,9,9
7388225,1,8/5/15,8/5/15,0.2,100,10,10,10,10,10,10
7388899,14,8/3/15,10/19/15,2.71,93,9,9,9,9,8,9
7389248,3,7/20/15,10/7/15,0.53,100,10,10,10,10,10,10
7389483,1,9/13/15,9/13/15,0.26,100,10,10,10,10,10,10
7389950,12,8/17/15,11/25/15,2.55,98,10,10,10,10,10,10
7390195,9,7/28/15,9/12/15,1.68,100,9,10,10,10,10,10
7391003,43,7/20/15,12/25/15,7.63,85,9,9,9,10,10,9
7396508,10,8/21/15,11/11/15,2.19,98,10,10,10,10,10,10
7396707,19,7/31/15,12/19/15,3.61,90,9,9,10,10,10,9
7397476,7,8/9/15,9/28/15,1.41,97,9,10,9,10,10,10
7400955,3,8/4/15,12/1/15,0.58,93,9,9,10,10,10,9
7401671,15,7/20/15,10/13/15,2.66,82,9,8,10,10,9,8
7401854,8,8/21/15,12/5/15,1.75,94,10,10,9,10,9,9
7402190,28,7/20/15,12/21/15,4.97,96,10,10,10,10,9,10
7402861,4,8/5/15,12/21/15,0.78,95,10,10,10,10,10,10
7403174,16,7/25/15,1/3/16,2.93,98,10,10,10,10,10,10
7404370,2,7/27/15,8/31/15,0.37,80,9,9,10,10,10,10
7405128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7411863,40,8/3/15,1/2/16,7.74,92,9,10,10,9,9,9
7415378,1,8/25/15,8/25/15,0.23,100,10,10,10,10,6,10
7417852,11,8/12/15,11/18/15,2.26,96,10,10,10,10,9,9
7418814,12,7/26/15,11/28/15,2.21,98,10,10,10,10,9,9
7420339,2,7/27/15,8/9/15,0.37,90,9,9,10,9,9,9
7420488,8,8/3/15,12/20/15,1.55,100,10,9,10,10,8,10
7420762,17,10/1/15,1/2/16,5.31,98,10,10,10,10,10,10
7421950,17,7/24/15,8/31/15,3.09,88,10,10,9,9,9,8
7421966,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7429207,1,8/23/15,8/23/15,0.22,100,10,10,10,10,8,10
7430679,7,8/8/15,12/18/15,1.4,94,9,10,9,9,9,9
7430926,28,8/16/15,12/29/15,5.92,90,10,9,9,10,9,9
7431247,1,8/15/15,8/15/15,0.21,100,10,10,10,10,8,8
7434103,5,7/26/15,8/23/15,0.92,100,10,10,10,10,9,9
7435912,4,8/30/15,11/1/15,0.94,90,9,9,10,10,10,9
7437784,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7438635,12,8/8/15,12/31/15,2.4,100,10,10,10,10,10,10
7439802,7,9/14/15,12/26/15,1.86,100,10,10,10,10,10,10
7440415,2,8/10/15,8/18/15,0.41,90,10,10,8,9,9,9
7441508,17,7/27/15,12/1/15,3.15,98,10,10,10,10,10,10
7451624,29,7/24/15,12/23/15,5.27,100,10,10,10,10,10,10
7452021,6,8/23/15,10/4/15,1.33,100,10,10,10,10,10,10
7454026,7,7/26/15,8/31/15,1.29,97,10,9,10,10,10,10
7455068,15,8/8/15,1/3/16,3,99,10,10,10,10,10,10
7455706,4,11/21/15,12/10/15,2.67,85,9,9,10,10,10,9
7459637,4,8/9/15,9/7/15,0.81,90,9,9,9,9,9,9
7459684,17,8/30/15,12/23/15,3.98,93,10,10,10,10,9,9
7462428,11,7/27/15,10/13/15,2.04,89,10,9,9,9,9,9
7462439,1,7/26/15,7/26/15,0.18,80,10,10,10,10,10,8
7471629,27,8/2/15,11/23/15,5.19,96,9,10,9,10,9,9
7480196,7,8/3/15,11/9/15,1.35,94,9,10,9,9,9,9
7480843,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7481498,11,7/25/15,11/7/15,2.01,96,10,10,10,10,9,10
7483750,53,7/25/15,12/31/15,9.7,94,10,9,10,10,9,9
7492006,9,7/28/15,9/29/15,1.68,94,9,9,10,10,10,9
7492877,7,7/27/15,10/11/15,1.3,94,10,10,9,9,9,9
7496485,1,8/29/15,8/29/15,0.23,100,10,10,10,10,10,10
7499506,7,8/17/15,12/16/15,1.49,100,10,10,10,10,10,10
7500000,5,8/16/15,9/27/15,1.06,100,10,10,10,10,8,9
7500191,9,7/27/15,12/23/15,1.67,96,10,10,10,10,10,9
7500728,14,8/3/15,10/31/15,2.71,94,10,10,10,10,9,9
7500976,1,11/14/15,11/14/15,0.58,100,10,10,10,10,10,10
7501583,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7501919,7,8/5/15,10/11/15,1.37,97,8,10,10,10,10,9
7502246,21,8/2/15,12/27/15,4.04,92,9,10,10,9,10,9
7506165,10,7/26/15,10/5/15,1.84,98,10,10,10,10,10,9
7510776,9,8/3/15,10/9/15,1.74,98,10,10,10,10,9,9
7513198,1,8/15/15,8/15/15,0.21,100,10,10,10,10,10,10
7513623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7514366,5,9/29/15,12/10/15,1.53,100,10,9,10,10,9,10
7517215,3,8/16/15,10/7/15,0.63,93,9,10,8,9,10,10
7517684,13,9/6/15,12/13/15,3.22,98,10,10,10,9,10,10
7518316,3,8/31/15,1/3/16,0.71,100,9,10,10,10,9,10
7518794,7,8/3/15,9/22/15,1.35,94,9,9,10,10,10,10
7527242,3,8/16/15,8/28/15,0.63,93,9,10,10,10,9,10
7529124,20,9/25/15,12/26/15,5.88,97,10,10,10,10,9,10
7531405,8,9/29/15,11/18/15,2.45,98,10,10,10,10,9,10
7533537,9,10/12/15,12/25/15,3.18,100,10,10,10,10,10,10
7533901,3,10/1/15,11/9/15,0.94,87,9,10,10,10,9,9
7534300,6,8/1/15,8/31/15,1.15,100,10,10,10,10,10,10
7534398,8,10/26/15,12/21/15,3.38,100,10,10,10,10,10,10
7534812,3,8/10/15,10/17/15,0.61,93,10,10,10,10,9,9
7535055,1,9/10/15,9/10/15,0.26,100,10,10,10,10,10,10
7536074,1,7/25/15,7/25/15,0.18,NA,NA,NA,NA,NA,NA,NA
7536219,8,8/1/15,12/6/15,1.53,88,9,8,9,10,10,9
7543458,25,8/17/15,1/1/16,5.32,98,10,10,10,10,10,10
7544337,4,8/10/15,10/9/15,0.81,90,9,10,9,10,10,8
7547290,15,9/3/15,12/14/15,3.63,95,10,10,10,10,9,10
7547611,3,8/14/15,8/31/15,0.63,87,9,9,9,9,9,9
7550234,23,8/3/15,12/20/15,4.45,94,9,10,10,10,9,9
7557951,3,8/30/15,10/4/15,0.7,100,10,10,10,10,10,10
7559939,2,10/17/15,12/3/15,0.75,100,10,9,10,10,10,10
7561254,15,8/4/15,12/20/15,2.92,95,9,10,9,10,10,9
7561272,28,8/3/15,12/17/15,5.42,94,10,9,10,10,9,9
7561333,28,7/31/15,1/2/16,5.32,99,10,10,10,10,10,10
7562331,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7562591,1,9/9/15,9/9/15,0.25,100,10,10,10,10,10,10
7563243,25,7/31/15,12/23/15,4.75,100,10,10,10,10,10,10
7564942,4,8/7/15,9/26/15,0.79,100,10,10,10,10,10,10
7574864,1,12/1/15,12/1/15,0.86,80,8,10,10,8,10,8
7577073,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7579854,15,7/31/15,12/28/15,2.85,89,9,9,9,9,9,9
7580593,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7581631,6,8/31/15,12/23/15,1.42,100,10,10,10,10,9,10
7581974,8,8/5/15,9/2/15,1.57,100,10,9,10,10,9,10
7584142,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7585688,22,7/30/15,12/20/15,4.15,91,9,9,10,10,9,9
7596455,2,8/24/15,9/27/15,0.45,80,8,9,10,10,10,7
7596934,4,8/15/15,9/7/15,0.84,95,10,10,10,10,10,10
7597244,4,11/25/15,12/16/15,2.93,95,10,10,10,10,9,10
7598743,16,8/13/15,12/22/15,3.31,98,10,10,10,10,10,10
7601333,5,8/17/15,9/27/15,1.06,92,10,9,10,10,10,9
7601766,5,7/30/15,11/18/15,0.94,73,9,10,10,9,9,9
7603135,4,8/17/15,9/21/15,0.85,95,10,10,9,10,10,10
7603457,10,8/16/15,11/15/15,2.11,98,10,10,10,10,10,9
7604621,11,10/4/15,12/23/15,3.55,95,10,10,9,10,10,9
7614244,1,1/2/16,1/2/16,1,NA,NA,NA,NA,NA,NA,NA
7615170,2,10/13/15,12/30/15,0.71,100,10,10,10,10,10,10
7616008,21,8/25/15,12/30/15,4.74,96,10,10,10,10,10,9
7616031,5,9/16/15,10/30/15,1.35,96,10,10,10,10,10,10
7616507,17,8/7/15,1/2/16,3.38,96,10,9,10,10,10,9
7618526,2,8/23/15,8/31/15,0.44,100,9,9,10,10,9,8
7618605,5,8/10/15,12/1/15,1.01,96,10,10,10,10,10,9
7619060,19,8/23/15,12/21/15,4.22,98,10,10,10,10,10,10
7619727,1,9/19/15,9/19/15,0.28,100,10,10,10,10,10,10
7620570,2,8/4/15,8/13/15,0.39,100,10,10,10,10,10,10
7627794,5,8/10/15,11/1/15,1.01,96,10,10,10,10,10,10
7630155,2,9/5/15,11/8/15,0.49,100,10,10,10,10,10,10
7634011,24,8/8/15,12/29/15,4.8,82,9,8,9,9,9,9
7635496,4,8/1/15,8/17/15,0.76,95,10,10,10,10,10,10
